dataset,scene,sh_degree,lambda_dssim,percent_dense,scale_pos_scale_lr,scale_feat_opacity_lr,psnr,ssim,lpips,npt,size
nerf_synthetic,lego,3,0.1,0.015,4.000000,0.500000,35.60,0.000,0.000,483125,114.3
nerf_synthetic,lego,3,0.1,0.015,4.000000,0.300000,35.49,0.000,0.000,455108,107.6
nerf_synthetic,lego,3,0.1,0.015,0.500000,1.000000,34.14,0.000,0.000,155844,36.9
nerf_synthetic,lego,3,0.1,0.015,0.500000,2.000000,33.82,0.000,0.000,146589,34.7
nerf_synthetic,lego,3,0.1,0.015,0.500000,3.000000,33.22,0.000,0.000,90826,21.5
nerf_synthetic,lego,3,0.1,0.015,0.500000,0.500000,33.88,0.000,0.000,126438,29.9
nerf_synthetic,lego,3,0.1,0.015,0.500000,0.300000,33.56,0.000,0.000,108743,25.7
nerf_synthetic,lego,3,0.1,0.015,0.300000,1.000000,32.82,0.000,0.000,104693,24.8
nerf_synthetic,lego,3,0.1,0.015,0.300000,2.000000,32.57,0.000,0.000,104156,24.6
nerf_synthetic,lego,3,0.1,0.015,0.300000,3.000000,31.89,0.000,0.000,69222,16.4
nerf_synthetic,lego,3,0.1,0.015,0.300000,0.500000,32.75,0.000,0.000,83288,19.7
nerf_synthetic,lego,3,0.1,0.015,0.300000,0.300000,32.39,0.000,0.000,75258,17.8
nerf_synthetic,lego,3,0.1,0.02,1.000000,1.000000,35.32,0.000,0.000,243595,57.6
nerf_synthetic,lego,3,0.1,0.02,1.000000,2.000000,35.01,0.000,0.000,210857,49.9
nerf_synthetic,lego,3,0.1,0.02,1.000000,3.000000,34.46,0.000,0.000,123657,29.2
nerf_synthetic,lego,3,0.1,0.02,1.000000,0.500000,35.18,0.000,0.000,215642,51.0
nerf_synthetic,lego,3,0.1,0.02,1.000000,0.300000,34.79,0.000,0.000,188262,44.5
nerf_synthetic,lego,3,0.1,0.02,2.000000,1.000000,35.76,0.000,0.000,375712,88.9
nerf_synthetic,lego,3,0.1,0.02,2.000000,2.000000,35.55,0.000,0.000,302704,71.6
nerf_synthetic,lego,3,0.1,0.02,2.000000,3.000000,35.03,0.000,0.000,176221,41.7
nerf_synthetic,lego,3,0.1,0.02,2.000000,0.500000,35.72,0.000,0.000,358327,84.7
nerf_synthetic,lego,3,0.1,0.02,2.000000,0.300000,35.48,0.000,0.000,326150,77.1
nerf_synthetic,lego,3,0.1,0.02,3.000000,1.000000,35.73,0.000,0.000,441205,104.4
nerf_synthetic,lego,3,0.1,0.02,3.000000,2.000000,35.55,0.000,0.000,344895,81.6
nerf_synthetic,lego,3,0.1,0.02,3.000000,3.000000,35.08,0.000,0.000,204512,48.4
nerf_synthetic,lego,3,0.1,0.02,3.000000,0.500000,35.70,0.000,0.000,438797,103.8
nerf_synthetic,lego,3,0.1,0.02,3.000000,0.300000,35.54,0.000,0.000,408396,96.6
nerf_synthetic,lego,3,0.1,0.02,4.000000,1.000000,35.65,0.000,0.000,461854,109.2
nerf_synthetic,lego,3,0.1,0.02,4.000000,2.000000,35.47,0.000,0.000,354220,83.8
nerf_synthetic,lego,3,0.1,0.02,4.000000,3.000000,35.03,0.000,0.000,212852,50.3
nerf_synthetic,lego,3,0.1,0.02,4.000000,0.500000,35.63,0.000,0.000,471837,111.6
nerf_synthetic,lego,3,0.1,0.02,4.000000,0.300000,35.48,0.000,0.000,445503,105.4
nerf_synthetic,lego,3,0.1,0.02,0.500000,1.000000,33.97,0.000,0.000,152041,36.0
nerf_synthetic,lego,3,0.1,0.02,0.500000,2.000000,33.70,0.000,0.000,147204,34.8
nerf_synthetic,lego,3,0.1,0.02,0.500000,3.000000,33.11,0.000,0.000,88466,20.9
nerf_synthetic,lego,3,0.1,0.02,0.500000,0.500000,33.82,0.000,0.000,124011,29.3
nerf_synthetic,lego,3,0.1,0.02,0.500000,0.300000,33.45,0.000,0.000,106771,25.3
nerf_synthetic,lego,3,0.1,0.02,0.300000,1.000000,32.68,0.000,0.000,99651,23.6
nerf_synthetic,lego,3,0.1,0.02,0.300000,2.000000,32.44,0.000,0.000,105028,24.8
nerf_synthetic,lego,3,0.1,0.02,0.300000,3.000000,31.87,0.000,0.000,66974,15.8
nerf_synthetic,lego,3,0.1,0.02,0.300000,0.500000,32.62,0.000,0.000,82123,19.4
nerf_synthetic,lego,3,0.1,0.02,0.300000,0.300000,32.25,0.000,0.000,72644,17.2
nerf_synthetic,lego,3,0.1,0.007,1.000000,1.000000,35.38,0.000,0.000,267948,63.4
nerf_synthetic,lego,3,0.1,0.007,1.000000,2.000000,35.15,0.000,0.000,238990,56.5
nerf_synthetic,lego,3,0.1,0.007,1.000000,3.000000,34.67,0.000,0.000,151211,35.8
nerf_synthetic,lego,3,0.1,0.007,1.000000,0.500000,35.31,0.000,0.000,231635,54.8
nerf_synthetic,lego,3,0.1,0.007,1.000000,0.300000,34.95,0.000,0.000,196298,46.4
nerf_synthetic,lego,3,0.1,0.007,2.000000,1.000000,35.75,0.000,0.000,403957,95.5
nerf_synthetic,lego,3,0.1,0.007,2.000000,2.000000,35.48,0.000,0.000,339733,80.4
nerf_synthetic,lego,3,0.1,0.007,2.000000,3.000000,35.10,0.000,0.000,218417,51.7
nerf_synthetic,lego,3,0.1,0.007,2.000000,0.500000,35.70,0.000,0.000,379779,89.8
nerf_synthetic,lego,3,0.1,0.007,2.000000,0.300000,35.47,0.000,0.000,333954,79.0
nerf_synthetic,lego,3,0.1,0.007,3.000000,1.000000,35.64,0.000,0.000,471079,111.4
nerf_synthetic,lego,3,0.1,0.007,3.000000,2.000000,35.48,0.000,0.000,379648,89.8
nerf_synthetic,lego,3,0.1,0.007,3.000000,3.000000,35.07,0.000,0.000,246305,58.3
nerf_synthetic,lego,3,0.1,0.007,3.000000,0.500000,35.64,0.000,0.000,460487,108.9
nerf_synthetic,lego,3,0.1,0.007,3.000000,0.300000,35.47,0.000,0.000,419498,99.2
nerf_synthetic,lego,3,0.1,0.007,4.000000,1.000000,35.59,0.000,0.000,486192,115.0
nerf_synthetic,lego,3,0.1,0.007,4.000000,2.000000,35.41,0.000,0.000,384261,90.9
nerf_synthetic,lego,3,0.1,0.007,4.000000,3.000000,35.00,0.000,0.000,250711,59.3
nerf_synthetic,lego,3,0.1,0.007,4.000000,0.500000,35.55,0.000,0.000,490545,116.0
nerf_synthetic,lego,3,0.1,0.007,4.000000,0.300000,35.43,0.000,0.000,458448,108.4
nerf_synthetic,lego,3,0.1,0.007,0.500000,1.000000,34.48,0.000,0.000,170493,40.3
nerf_synthetic,lego,3,0.1,0.007,0.500000,2.000000,34.12,0.000,0.000,160025,37.8
nerf_synthetic,lego,3,0.1,0.007,0.500000,3.000000,33.70,0.000,0.000,103608,24.5
nerf_synthetic,lego,3,0.1,0.007,0.500000,0.500000,34.28,0.000,0.000,137214,32.5
nerf_synthetic,lego,3,0.1,0.007,0.500000,0.300000,33.92,0.000,0.000,114246,27.0
nerf_synthetic,lego,3,0.1,0.007,0.300000,1.000000,33.53,0.000,0.000,111124,26.3
nerf_synthetic,lego,3,0.1,0.007,0.300000,2.000000,33.27,0.000,0.000,116842,27.6
nerf_synthetic,lego,3,0.1,0.007,0.300000,3.000000,32.83,0.000,0.000,76644,18.1
nerf_synthetic,lego,3,0.1,0.007,0.300000,0.500000,33.37,0.000,0.000,88969,21.0
nerf_synthetic,lego,3,0.1,0.007,0.300000,0.300000,32.99,0.000,0.000,79863,18.9
nerf_synthetic,lego,3,0.1,0.005,1.000000,1.000000,35.39,0.000,0.000,265325,62.8
nerf_synthetic,lego,3,0.1,0.005,1.000000,2.000000,35.13,0.000,0.000,240007,56.8
nerf_synthetic,lego,3,0.1,0.005,1.000000,3.000000,34.70,0.000,0.000,158628,37.5
nerf_synthetic,lego,3,0.1,0.005,1.000000,0.500000,35.29,0.000,0.000,230507,54.5
nerf_synthetic,lego,3,0.1,0.005,1.000000,0.300000,34.96,0.000,0.000,193137,45.7
nerf_synthetic,lego,3,0.1,0.005,2.000000,1.000000,35.69,0.000,0.000,404506,95.7
nerf_synthetic,lego,3,0.1,0.005,2.000000,2.000000,35.46,0.000,0.000,346033,81.8
nerf_synthetic,lego,3,0.1,0.005,2.000000,3.000000,35.09,0.000,0.000,230796,54.6
nerf_synthetic,lego,3,0.1,0.005,2.000000,0.500000,35.68,0.000,0.000,372820,88.2
nerf_synthetic,lego,3,0.1,0.005,2.000000,0.300000,35.44,0.000,0.000,328768,77.8
nerf_synthetic,lego,3,0.1,0.005,3.000000,1.000000,35.63,0.000,0.000,466980,110.4
nerf_synthetic,lego,3,0.1,0.005,3.000000,2.000000,35.46,0.000,0.000,382876,90.6
nerf_synthetic,lego,3,0.1,0.005,3.000000,3.000000,35.09,0.000,0.000,257203,60.8
nerf_synthetic,lego,3,0.1,0.005,3.000000,0.500000,35.63,0.000,0.000,454807,107.6
nerf_synthetic,lego,3,0.1,0.005,3.000000,0.300000,35.46,0.000,0.000,412759,97.6
nerf_synthetic,lego,3,0.1,0.005,4.000000,1.000000,35.53,0.000,0.000,480377,113.6
nerf_synthetic,lego,3,0.1,0.005,4.000000,2.000000,35.35,0.000,0.000,380812,90.1
nerf_synthetic,lego,3,0.1,0.005,4.000000,3.000000,35.00,0.000,0.000,254536,60.2
nerf_synthetic,lego,3,0.1,0.005,4.000000,0.500000,35.55,0.000,0.000,484179,114.5
nerf_synthetic,lego,3,0.1,0.005,4.000000,0.300000,35.42,0.000,0.000,449998,106.4
nerf_synthetic,lego,3,0.1,0.005,0.500000,1.000000,34.45,0.000,0.000,172566,40.8
nerf_synthetic,lego,3,0.1,0.005,0.500000,2.000000,34.16,0.000,0.000,162295,38.4
nerf_synthetic,lego,3,0.1,0.005,0.500000,3.000000,33.77,0.000,0.000,107124,25.3
nerf_synthetic,lego,3,0.1,0.005,0.500000,0.500000,34.32,0.000,0.000,138614,32.8
nerf_synthetic,lego,3,0.1,0.005,0.500000,0.300000,33.97,0.000,0.000,115301,27.3
nerf_synthetic,lego,3,0.1,0.005,0.300000,1.000000,33.63,0.000,0.000,119419,28.2
nerf_synthetic,lego,3,0.1,0.005,0.300000,2.000000,33.43,0.000,0.000,116062,27.5
nerf_synthetic,lego,3,0.1,0.005,0.300000,3.000000,33.10,0.000,0.000,78710,18.6
nerf_synthetic,lego,3,0.1,0.005,0.300000,0.500000,33.49,0.000,0.000,93970,22.2
nerf_synthetic,lego,3,0.1,0.005,0.300000,0.300000,33.19,0.000,0.000,82792,19.6
nerf_synthetic,lego,3,0.1,0.0025,1.000000,1.000000,35.33,0.000,0.000,243873,57.7
nerf_synthetic,lego,3,0.1,0.0025,1.000000,2.000000,35.08,0.000,0.000,226227,53.5
nerf_synthetic,lego,3,0.1,0.0025,1.000000,3.000000,34.66,0.000,0.000,160644,38.0
nerf_synthetic,lego,3,0.1,0.0025,1.000000,0.500000,35.24,0.000,0.000,213406,50.5
nerf_synthetic,lego,3,0.1,0.0025,1.000000,0.300000,34.92,0.000,0.000,181570,42.9
nerf_synthetic,lego,3,0.1,0.0025,2.000000,1.000000,35.61,0.000,0.000,383875,90.8
nerf_synthetic,lego,3,0.1,0.0025,2.000000,2.000000,35.41,0.000,0.000,331787,78.5
nerf_synthetic,lego,3,0.1,0.0025,2.000000,3.000000,35.00,0.000,0.000,233910,55.3
nerf_synthetic,lego,3,0.1,0.0025,2.000000,0.500000,35.60,0.000,0.000,352084,83.3
nerf_synthetic,lego,3,0.1,0.0025,2.000000,0.300000,35.38,0.000,0.000,308210,72.9
nerf_synthetic,lego,3,0.1,0.0025,3.000000,1.000000,35.59,0.000,0.000,443276,104.8
nerf_synthetic,lego,3,0.1,0.0025,3.000000,2.000000,35.36,0.000,0.000,357990,84.7
nerf_synthetic,lego,3,0.1,0.0025,3.000000,3.000000,34.99,0.000,0.000,252768,59.8
nerf_synthetic,lego,3,0.1,0.0025,3.000000,0.500000,35.54,0.000,0.000,427588,101.1
nerf_synthetic,lego,3,0.1,0.0025,3.000000,0.300000,35.41,0.000,0.000,383602,90.7
nerf_synthetic,lego,3,0.1,0.0025,4.000000,1.000000,35.45,0.000,0.000,449527,106.3
nerf_synthetic,lego,3,0.1,0.0025,4.000000,2.000000,35.28,0.000,0.000,355941,84.2
nerf_synthetic,lego,3,0.1,0.0025,4.000000,3.000000,34.85,0.000,0.000,248932,58.9
nerf_synthetic,lego,3,0.1,0.0025,4.000000,0.500000,35.48,0.000,0.000,452479,107.0
nerf_synthetic,lego,3,0.1,0.0025,4.000000,0.300000,35.33,0.000,0.000,418117,98.9
nerf_synthetic,lego,3,0.1,0.0025,0.500000,1.000000,34.40,0.000,0.000,156332,37.0
nerf_synthetic,lego,3,0.1,0.0025,0.500000,2.000000,34.15,0.000,0.000,147758,34.9
nerf_synthetic,lego,3,0.1,0.0025,0.500000,3.000000,33.77,0.000,0.000,103529,24.5
nerf_synthetic,lego,3,0.1,0.0025,0.500000,0.500000,34.34,0.000,0.000,130365,30.8
nerf_synthetic,lego,3,0.1,0.0025,0.500000,0.300000,34.00,0.000,0.000,109940,26.0
nerf_synthetic,lego,3,0.1,0.0025,0.300000,1.000000,33.65,0.000,0.000,118301,28.0
nerf_synthetic,lego,3,0.1,0.0025,0.300000,2.000000,33.41,0.000,0.000,113168,26.8
nerf_synthetic,lego,3,0.1,0.0025,0.300000,3.000000,33.04,0.000,0.000,77488,18.3
nerf_synthetic,lego,3,0.1,0.0025,0.300000,0.500000,33.57,0.000,0.000,98168,23.2
nerf_synthetic,lego,3,0.1,0.0025,0.300000,0.300000,33.26,0.000,0.000,84944,20.1
nerf_synthetic,lego,2,0.8,0.01,1.000000,1.000000,35.87,0.000,0.000,530023,82.9
nerf_synthetic,lego,2,0.8,0.01,1.000000,2.000000,35.67,0.000,0.000,421046,65.9
nerf_synthetic,lego,2,0.8,0.01,1.000000,3.000000,35.37,0.000,0.000,265757,41.6
nerf_synthetic,lego,2,0.8,0.01,1.000000,0.500000,35.78,0.000,0.000,646683,101.1
nerf_synthetic,lego,2,0.8,0.01,1.000000,0.300000,35.68,0.000,0.000,762070,119.2
nerf_synthetic,lego,2,0.8,0.01,2.000000,1.000000,35.79,0.000,0.000,779452,121.9
nerf_synthetic,lego,2,0.8,0.01,2.000000,2.000000,35.76,0.000,0.000,572845,89.6
nerf_synthetic,lego,2,0.8,0.01,2.000000,3.000000,35.50,0.000,0.000,361945,56.6
nerf_synthetic,lego,2,0.8,0.01,2.000000,0.500000,35.68,0.000,0.000,1005027,157.2
nerf_synthetic,lego,2,0.8,0.01,2.000000,0.300000,35.55,0.000,0.000,1210680,189.4
nerf_synthetic,lego,2,0.8,0.01,3.000000,1.000000,35.66,0.000,0.000,932099,145.8
nerf_synthetic,lego,2,0.8,0.01,3.000000,2.000000,35.62,0.000,0.000,684608,107.1
nerf_synthetic,lego,2,0.8,0.01,3.000000,3.000000,35.37,0.000,0.000,438660,68.6
nerf_synthetic,lego,2,0.8,0.01,3.000000,0.500000,35.51,0.000,0.000,1214316,189.9
nerf_synthetic,lego,2,0.8,0.01,3.000000,0.300000,35.36,0.000,0.000,1491854,233.3
nerf_synthetic,lego,2,0.8,0.01,4.000000,1.000000,35.53,0.000,0.000,995024,155.6
nerf_synthetic,lego,2,0.8,0.01,4.000000,2.000000,35.51,0.000,0.000,728528,113.9
nerf_synthetic,lego,2,0.8,0.01,4.000000,3.000000,34.83,0.000,0.000,475457,74.4
nerf_synthetic,lego,2,0.8,0.01,4.000000,0.500000,35.42,0.000,0.000,1304101,204.0
nerf_synthetic,lego,2,0.8,0.01,4.000000,0.300000,35.27,0.000,0.000,1602810,250.7
nerf_synthetic,lego,2,0.8,0.01,0.500000,1.000000,35.61,0.000,0.000,371451,58.1
nerf_synthetic,lego,2,0.8,0.01,0.500000,2.000000,35.36,0.000,0.000,336524,52.6
nerf_synthetic,lego,2,0.8,0.01,0.500000,3.000000,34.92,0.000,0.000,221546,34.7
nerf_synthetic,lego,2,0.8,0.01,0.500000,0.500000,35.69,0.000,0.000,405924,63.5
nerf_synthetic,lego,2,0.8,0.01,0.500000,0.300000,35.54,0.000,0.000,457007,71.5
nerf_synthetic,lego,2,0.8,0.01,0.300000,1.000000,35.25,0.000,0.000,294372,46.0
nerf_synthetic,lego,2,0.8,0.01,0.300000,2.000000,34.20,0.000,0.000,294917,46.1
nerf_synthetic,lego,2,0.8,0.01,0.300000,3.000000,33.54,0.000,0.000,204064,31.9
nerf_synthetic,lego,2,0.8,0.01,0.300000,0.500000,35.33,0.000,0.000,302936,47.4
nerf_synthetic,lego,2,0.8,0.01,0.300000,0.300000,35.14,0.000,0.000,332287,52.0
nerf_synthetic,lego,2,0.8,0.015,1.000000,1.000000,35.86,0.000,0.000,525744,82.2
nerf_synthetic,lego,2,0.8,0.015,1.000000,2.000000,35.67,0.000,0.000,414102,64.8
nerf_synthetic,lego,2,0.8,0.015,1.000000,3.000000,35.30,0.000,0.000,261173,40.8
nerf_synthetic,lego,2,0.8,0.015,1.000000,0.500000,35.79,0.000,0.000,632885,99.0
nerf_synthetic,lego,2,0.8,0.015,1.000000,0.300000,35.69,0.000,0.000,748847,117.1
nerf_synthetic,lego,2,0.8,0.015,2.000000,1.000000,35.78,0.000,0.000,767139,120.0
nerf_synthetic,lego,2,0.8,0.015,2.000000,2.000000,35.71,0.000,0.000,558630,87.4
nerf_synthetic,lego,2,0.8,0.015,2.000000,3.000000,35.52,0.000,0.000,346241,54.2
nerf_synthetic,lego,2,0.8,0.015,2.000000,0.500000,35.67,0.000,0.000,989674,154.8
nerf_synthetic,lego,2,0.8,0.015,2.000000,0.300000,35.52,0.000,0.000,1194656,186.8
nerf_synthetic,lego,2,0.8,0.015,3.000000,1.000000,35.66,0.000,0.000,912398,142.7
nerf_synthetic,lego,2,0.8,0.015,3.000000,2.000000,35.61,0.000,0.000,663494,103.8
nerf_synthetic,lego,2,0.8,0.015,3.000000,3.000000,35.44,0.000,0.000,419207,65.6
nerf_synthetic,lego,2,0.8,0.015,3.000000,0.500000,35.54,0.000,0.000,1186369,185.6
nerf_synthetic,lego,2,0.8,0.015,3.000000,0.300000,35.40,0.000,0.000,1453563,227.3
nerf_synthetic,lego,2,0.8,0.015,4.000000,1.000000,35.55,0.000,0.000,970264,151.8
nerf_synthetic,lego,2,0.8,0.015,4.000000,2.000000,35.54,0.000,0.000,701924,109.8
nerf_synthetic,lego,2,0.8,0.015,4.000000,3.000000,35.13,0.000,0.000,447977,70.1
nerf_synthetic,lego,2,0.8,0.015,4.000000,0.500000,35.42,0.000,0.000,1269815,198.6
nerf_synthetic,lego,2,0.8,0.015,4.000000,0.300000,35.29,0.000,0.000,1573342,246.1
nerf_synthetic,lego,2,0.8,0.015,0.500000,1.000000,35.61,0.000,0.000,370556,58.0
nerf_synthetic,lego,2,0.8,0.015,0.500000,2.000000,35.26,0.000,0.000,337940,52.9
nerf_synthetic,lego,2,0.8,0.015,0.500000,3.000000,34.55,0.000,0.000,219764,34.4
nerf_synthetic,lego,2,0.8,0.015,0.500000,0.500000,35.62,0.000,0.000,401647,62.8
nerf_synthetic,lego,2,0.8,0.015,0.500000,0.300000,35.49,0.000,0.000,450964,70.5
nerf_synthetic,lego,2,0.8,0.015,0.300000,1.000000,35.08,0.000,0.000,295418,46.2
nerf_synthetic,lego,2,0.8,0.015,0.300000,2.000000,33.96,0.000,0.000,297128,46.5
nerf_synthetic,lego,2,0.8,0.015,0.300000,3.000000,33.09,0.000,0.000,203331,31.8
nerf_synthetic,lego,2,0.8,0.015,0.300000,0.500000,35.14,0.000,0.000,300683,47.0
nerf_synthetic,lego,2,0.8,0.015,0.300000,0.300000,34.92,0.000,0.000,323635,50.6
nerf_synthetic,lego,2,0.8,0.02,1.000000,1.000000,35.84,0.000,0.000,522556,81.7
nerf_synthetic,lego,2,0.8,0.02,1.000000,2.000000,35.69,0.000,0.000,413561,64.7
nerf_synthetic,lego,2,0.8,0.02,1.000000,3.000000,35.32,0.000,0.000,259121,40.5
nerf_synthetic,lego,2,0.8,0.02,1.000000,0.500000,35.79,0.000,0.000,630287,98.6
nerf_synthetic,lego,2,0.8,0.02,1.000000,0.300000,35.68,0.000,0.000,744198,116.4
nerf_synthetic,lego,2,0.8,0.02,2.000000,1.000000,35.80,0.000,0.000,757344,118.5
nerf_synthetic,lego,2,0.8,0.02,2.000000,2.000000,35.71,0.000,0.000,551879,86.3
nerf_synthetic,lego,2,0.8,0.02,2.000000,3.000000,35.49,0.000,0.000,339399,53.1
nerf_synthetic,lego,2,0.8,0.02,2.000000,0.500000,35.67,0.000,0.000,981447,153.5
nerf_synthetic,lego,2,0.8,0.02,2.000000,0.300000,35.53,0.000,0.000,1178382,184.3
nerf_synthetic,lego,2,0.8,0.02,3.000000,1.000000,35.67,0.000,0.000,898725,140.6
nerf_synthetic,lego,2,0.8,0.02,3.000000,2.000000,35.60,0.000,0.000,653370,102.2
nerf_synthetic,lego,2,0.8,0.02,3.000000,3.000000,35.38,0.000,0.000,410262,64.2
nerf_synthetic,lego,2,0.8,0.02,3.000000,0.500000,35.55,0.000,0.000,1173725,183.6
nerf_synthetic,lego,2,0.8,0.02,3.000000,0.300000,35.42,0.000,0.000,1436807,224.7
nerf_synthetic,lego,2,0.8,0.02,4.000000,1.000000,35.56,0.000,0.000,954619,149.3
nerf_synthetic,lego,2,0.8,0.02,4.000000,2.000000,35.55,0.000,0.000,690720,108.0
nerf_synthetic,lego,2,0.8,0.02,4.000000,3.000000,33.65,0.000,0.000,454017,71.0
nerf_synthetic,lego,2,0.8,0.02,4.000000,0.500000,35.45,0.000,0.000,1252887,196.0
nerf_synthetic,lego,2,0.8,0.02,4.000000,0.300000,35.30,0.000,0.000,1550597,242.5
nerf_synthetic,lego,2,0.8,0.02,0.500000,1.000000,35.59,0.000,0.000,370246,57.9
nerf_synthetic,lego,2,0.8,0.02,0.500000,2.000000,35.21,0.000,0.000,333802,52.2
nerf_synthetic,lego,2,0.8,0.02,0.500000,3.000000,34.46,0.000,0.000,218922,34.2
nerf_synthetic,lego,2,0.8,0.02,0.500000,0.500000,35.63,0.000,0.000,399288,62.5
nerf_synthetic,lego,2,0.8,0.02,0.500000,0.300000,35.46,0.000,0.000,444865,69.6
nerf_synthetic,lego,2,0.8,0.02,0.300000,1.000000,35.03,0.000,0.000,294227,46.0
nerf_synthetic,lego,2,0.8,0.02,0.300000,2.000000,33.91,0.000,0.000,292064,45.7
nerf_synthetic,lego,2,0.8,0.02,0.300000,3.000000,33.14,0.000,0.000,203195,31.8
nerf_synthetic,lego,2,0.8,0.02,0.300000,0.500000,35.07,0.000,0.000,297176,46.5
nerf_synthetic,lego,2,0.8,0.02,0.300000,0.300000,34.87,0.000,0.000,319922,50.0
nerf_synthetic,lego,2,0.8,0.007,1.000000,1.000000,35.84,0.000,0.000,534876,83.7
nerf_synthetic,lego,2,0.8,0.007,1.000000,2.000000,35.69,0.000,0.000,427005,66.8
nerf_synthetic,lego,2,0.8,0.007,1.000000,3.000000,35.43,0.000,0.000,270647,42.3
nerf_synthetic,lego,2,0.8,0.007,1.000000,0.500000,35.80,0.000,0.000,648561,101.4
nerf_synthetic,lego,2,0.8,0.007,1.000000,0.300000,35.68,0.000,0.000,764705,119.6
nerf_synthetic,lego,2,0.8,0.007,2.000000,1.000000,35.77,0.000,0.000,801294,125.3
nerf_synthetic,lego,2,0.8,0.007,2.000000,2.000000,35.72,0.000,0.000,587394,91.9
nerf_synthetic,lego,2,0.8,0.007,2.000000,3.000000,35.51,0.000,0.000,375542,58.7
nerf_synthetic,lego,2,0.8,0.007,2.000000,0.500000,35.66,0.000,0.000,1022145,159.9
nerf_synthetic,lego,2,0.8,0.007,2.000000,0.300000,35.50,0.000,0.000,1229509,192.3
nerf_synthetic,lego,2,0.8,0.007,3.000000,1.000000,35.64,0.000,0.000,963107,150.6
nerf_synthetic,lego,2,0.8,0.007,3.000000,2.000000,35.58,0.000,0.000,714178,111.7
nerf_synthetic,lego,2,0.8,0.007,3.000000,3.000000,35.05,0.000,0.000,466913,73.0
nerf_synthetic,lego,2,0.8,0.007,3.000000,0.500000,35.52,0.000,0.000,1244702,194.7
nerf_synthetic,lego,2,0.8,0.007,3.000000,0.300000,35.36,0.000,0.000,1510766,236.3
nerf_synthetic,lego,2,0.8,0.007,4.000000,1.000000,35.53,0.000,0.000,1030736,161.2
nerf_synthetic,lego,2,0.8,0.007,4.000000,2.000000,35.49,0.000,0.000,757917,118.5
nerf_synthetic,lego,2,0.8,0.007,4.000000,3.000000,32.93,0.000,0.000,533201,83.4
nerf_synthetic,lego,2,0.8,0.007,4.000000,0.500000,35.38,0.000,0.000,1334080,208.7
nerf_synthetic,lego,2,0.8,0.007,4.000000,0.300000,35.25,0.000,0.000,1636107,255.9
nerf_synthetic,lego,2,0.8,0.007,0.500000,1.000000,35.70,0.000,0.000,372431,58.3
nerf_synthetic,lego,2,0.8,0.007,0.500000,2.000000,35.45,0.000,0.000,335612,52.5
nerf_synthetic,lego,2,0.8,0.007,0.500000,3.000000,35.08,0.000,0.000,223198,34.9
nerf_synthetic,lego,2,0.8,0.007,0.500000,0.500000,35.71,0.000,0.000,408884,64.0
nerf_synthetic,lego,2,0.8,0.007,0.500000,0.300000,35.55,0.000,0.000,469043,73.4
nerf_synthetic,lego,2,0.8,0.007,0.300000,1.000000,35.41,0.000,0.000,296288,46.3
nerf_synthetic,lego,2,0.8,0.007,0.300000,2.000000,35.02,0.000,0.000,295900,46.3
nerf_synthetic,lego,2,0.8,0.007,0.300000,3.000000,34.46,0.000,0.000,203783,31.9
nerf_synthetic,lego,2,0.8,0.007,0.300000,0.500000,35.43,0.000,0.000,307302,48.1
nerf_synthetic,lego,2,0.8,0.007,0.300000,0.300000,35.27,0.000,0.000,341755,53.5
nerf_synthetic,lego,2,0.8,0.005,1.000000,1.000000,35.84,0.000,0.000,536840,84.0
nerf_synthetic,lego,2,0.8,0.005,1.000000,2.000000,35.73,0.000,0.000,433343,67.8
nerf_synthetic,lego,2,0.8,0.005,1.000000,3.000000,35.47,0.000,0.000,276465,43.2
nerf_synthetic,lego,2,0.8,0.005,1.000000,0.500000,35.78,0.000,0.000,651076,101.8
nerf_synthetic,lego,2,0.8,0.005,1.000000,0.300000,35.67,0.000,0.000,777741,121.6
nerf_synthetic,lego,2,0.8,0.005,2.000000,1.000000,35.78,0.000,0.000,807562,126.3
nerf_synthetic,lego,2,0.8,0.005,2.000000,2.000000,35.67,0.000,0.000,608836,95.2
nerf_synthetic,lego,2,0.8,0.005,2.000000,3.000000,35.50,0.000,0.000,394267,61.7
nerf_synthetic,lego,2,0.8,0.005,2.000000,0.500000,35.64,0.000,0.000,1037833,162.3
nerf_synthetic,lego,2,0.8,0.005,2.000000,0.300000,35.49,0.000,0.000,1243621,194.5
nerf_synthetic,lego,2,0.8,0.005,3.000000,1.000000,35.64,0.000,0.000,989248,154.7
nerf_synthetic,lego,2,0.8,0.005,3.000000,2.000000,35.59,0.000,0.000,739266,115.6
nerf_synthetic,lego,2,0.8,0.005,3.000000,3.000000,34.79,0.000,0.000,502365,78.6
nerf_synthetic,lego,2,0.8,0.005,3.000000,0.500000,35.49,0.000,0.000,1267757,198.3
nerf_synthetic,lego,2,0.8,0.005,3.000000,0.300000,35.34,0.000,0.000,1533166,239.8
nerf_synthetic,lego,2,0.8,0.005,4.000000,1.000000,35.51,0.000,0.000,1063822,166.4
nerf_synthetic,lego,2,0.8,0.005,4.000000,2.000000,35.31,0.000,0.000,787880,123.2
nerf_synthetic,lego,2,0.8,0.005,4.000000,3.000000,31.83,0.000,0.000,598810,93.7
nerf_synthetic,lego,2,0.8,0.005,4.000000,0.500000,35.37,0.000,0.000,1358497,212.5
